Time_ms,Angle,PWM_us,Thrust_g,Voltage_V,Current_A,Power_W,Temp_C
413676,130,1722,435.01,12.53,4.02,50.41,65.94
413947,130,1722,429.98,12.52,4.24,53.04,65.98
414218,130,1722,432.52,12.52,4.25,53.23,66.02
414489,130,1722,430.53,12.52,4.49,56.27,66.06
414759,130,1722,427.35,12.52,4.47,55.92,66.09
415031,130,1722,421.84,12.52,4.24,53.04,66.12
415301,130,1722,426.86,12.52,4.18,52.38,66.16
415572,130,1722,428.92,12.52,4.35,54.49,66.19
415843,130,1722,456.32,12.13,5.65,68.55,66.23
416113,130,1722,425.54,12.17,5.65,68.73,66.25
416385,130,1722,424.67,12.21,5.64,68.83,66.31
416926,131,1727,425.33,12.27,5.08,62.40,66.39
417197,131,1727,435.08,12.30,5.02,61.74,66.43
417468,131,1727,438.11,12.31,5.07,62.37,66.46
417738,131,1727,442.06,12.33,5.12,63.08,66.51
418010,131,1727,444.78,12.34,4.92,60.79,66.55
418280,131,1727,447.35,12.37,4.61,57.01,66.59
418550,131,1727,432.56,12.38,4.59,56.79,66.62
418822,131,1727,432.75,12.39,4.44,55.02,66.65
419092,131,1727,433.14,12.41,4.32,53.53,66.68
419363,131,1727,441.01,12.41,4.37,54.18,66.72
419634,131,1727,452.50,12.41,4.60,57.15,66.75
419905,131,1727,438.07,12.42,4.68,58.18,66.80
420176,131,1727,445.71,12.42,4.90,60.84,66.84
420447,131,1727,440.30,12.43,4.52,56.20,66.86
420718,131,1727,443.79,12.44,4.40,54.74,66.91
420988,131,1727,448.71,12.44,4.47,55.63,66.94
421259,131,1727,443.77,12.44,4.30,53.50,66.96
421530,131,1727,441.38,12.44,4.62,57.46,67.00
421800,131,1727,441.34,12.45,4.51,56.11,67.03
422072,131,1727,445.23,12.46,4.75,59.20,67.08
422342,131,1727,445.33,12.46,4.83,60.13,67.12
422614,131,1727,444.35,12.46,4.70,58.54,67.15
422884,131,1727,449.98,12.46,4.50,56.12,67.18
423155,131,1727,461.72,12.47,4.40,54.88,67.23
423426,131,1727,428.86,12.47,4.38,54.66,67.26
423697,131,1727,438.87,12.48,4.18,52.20,67.30
423967,131,1727,440.35,12.47,4.37,54.45,67.33
424238,131,1727,439.50,12.48,4.36,54.39,67.37
424509,131,1727,438.03,12.48,4.16,51.95,67.41
424779,131,1727,442.26,12.48,4.33,54.06,67.45
425051,131,1727,438.11,12.49,4.22,52.75,67.48
425321,131,1727,429.55,12.49,4.34,54.25,67.52
425592,131,1727,435.23,12.49,4.52,56.40,67.56
425863,131,1727,433.57,12.49,4.61,57.61,67.59
426134,131,1727,430.15,12.49,4.80,59.99,67.62
426404,131,1727,436.39,12.49,5.04,62.87,67.65
426946,132,1733,447.24,12.49,4.80,59.89,67.72
427216,132,1733,446.05,12.48,5.12,63.87,67.76
427488,132,1733,442.61,12.48,5.29,66.07,67.80
427758,132,1733,449.75,12.48,5.40,67.34,67.84
428029,132,1733,456.69,12.48,5.18,64.59,67.88
428300,132,1733,453.91,12.48,4.94,61.64,67.91
428571,132,1733,452.80,12.48,4.80,59.95,67.95
428841,132,1733,443.03,12.48,4.69,58.46,67.98
429113,132,1733,447.06,12.47,4.56,56.86,68.01
429383,132,1733,445.41,12.48,4.35,54.33,68.05
429654,132,1733,441.59,12.47,4.53,56.55,68.09
429925,132,1733,450.86,12.46,4.67,58.26,68.12
430195,132,1733,451.00,12.47,4.61,57.46,68.17
430467,132,1733,478.53,12.10,5.98,72.42,68.21
430737,132,1733,450.12,12.14,5.79,70.25,68.24
431008,132,1733,452.20,12.17,5.81,70.71,68.26
431279,132,1733,451.36,12.21,5.73,69.95,68.31
431550,132,1733,453.11,12.23,5.43,66.37,68.33
431820,132,1733,452.30,12.25,5.52,67.64,68.37
432092,132,1733,456.35,12.27,5.21,63.89,68.40
432362,132,1733,457.29,12.30,5.00,61.55,68.45
432633,132,1733,461.09,12.32,4.90,60.31,68.48
432904,132,1733,453.09,12.34,5.02,61.87,68.52
433175,132,1733,454.74,12.35,5.33,65.79,68.57
433445,132,1733,456.92,12.36,5.08,62.77,68.59
433717,132,1733,453.13,12.37,5.25,64.99,68.62
433987,132,1733,485.93,12.11,7.08,85.69,68.65
434257,132,1733,456.52,12.14,6.91,83.90,68.68
434529,132,1733,457.06,12.17,6.84,83.26,68.71
434799,132,1733,460.70,12.19,6.65,81.05,68.75
435070,132,1733,463.54,12.22,6.63,81.06,68.79
435341,132,1733,458.24,12.24,6.38,78.08,68.82
435612,132,1733,462.74,12.27,6.08,74.60,68.85
435883,132,1733,460.93,12.29,5.90,72.47,68.88
436154,132,1733,464.65,12.31,5.69,69.97,68.93
436424,132,1733,460.86,12.32,5.50,67.81,68.97
436966,133,1738,461.38,12.35,5.49,67.83,69.05
437237,133,1738,467.20,12.37,5.48,67.81,69.08
437508,133,1738,463.64,12.38,5.26,65.11,69.11
437779,133,1738,463.17,12.38,5.23,64.79,69.14
438049,133,1738,464.84,12.39,5.29,65.61,69.18
438321,133,1738,467.25,12.40,5.19,64.32,69.24
438591,133,1738,467.85,12.40,5.21,64.61,69.27
438862,133,1738,461.26,12.41,5.03,62.41,69.36
439133,133,1738,463.07,12.41,4.82,59.89,69.39
439404,133,1738,463.02,12.43,4.61,57.28,69.42
439674,133,1738,462.49,12.44,4.48,55.74,69.44
439946,133,1738,466.11,12.44,4.63,57.63,69.46
440216,133,1738,466.03,12.44,4.65,57.80,69.48
440487,133,1738,462.61,12.45,4.50,56.03,69.51
440758,133,1738,462.30,12.45,4.84,60.19,69.54
441029,133,1738,482.59,12.17,6.41,78.01,69.58
441299,133,1738,463.68,12.19,6.48,79.05,69.62
441570,133,1738,470.17,12.23,6.12,74.88,69.63
441841,133,1738,466.37,12.25,6.10,74.70,69.66
442112,133,1738,463.22,12.28,5.93,72.82,69.70
442383,133,1738,462.53,12.29,5.95,73.16,69.74
442653,133,1738,465.11,12.30,5.81,71.49,69.77
442925,133,1738,467.82,12.32,5.62,69.21,69.80
443195,133,1738,471.01,12.33,5.78,71.29,69.83
443466,133,1738,475.01,12.35,5.73,70.77,69.87
443737,133,1738,480.15,12.36,5.41,66.86,69.90
444008,133,1738,477.36,12.37,5.31,65.62,69.88
444278,133,1738,468.15,12.38,5.15,63.68,69.92
444550,133,1738,478.58,12.38,4.99,61.86,69.96
444820,133,1738,507.12,12.39,5.29,65.51,70.00
445090,133,1738,485.83,12.39,5.31,65.77,70.02
445362,133,1738,482.43,12.39,5.30,65.72,70.00
445632,133,1738,486.80,12.40,5.48,67.90,70.03
445903,133,1738,482.93,12.39,5.48,67.89,70.08
446174,133,1738,484.46,12.39,5.53,68.56,70.12
446445,133,1738,491.71,12.40,5.43,67.36,70.15
446987,134,1744,491.45,12.41,5.51,68.35,70.23
447257,134,1744,495.73,12.42,5.45,67.72,70.27
447528,134,1744,500.69,12.42,5.32,66.13,70.30
447799,134,1744,498.56,12.42,5.65,70.21,70.33
448070,134,1744,502.94,12.43,5.43,67.44,70.36
448340,134,1744,515.57,12.43,5.17,64.22,70.40
448612,134,1744,493.58,12.43,5.27,65.51,70.44
448882,134,1744,493.70,12.42,5.08,63.09,70.48
449153,134,1744,497.98,12.42,5.32,66.09,70.51
449424,134,1744,495.39,12.42,5.14,63.89,70.53
449694,134,1744,490.03,12.42,5.14,63.87,70.57
449966,134,1744,486.50,12.42,5.25,65.20,70.60
450236,134,1744,486.36,12.42,5.04,62.66,70.63
450507,134,1744,482.31,12.43,5.01,62.33,70.68
450778,134,1744,481.51,12.43,5.17,64.18,70.72
451049,134,1744,477.52,12.43,5.01,62.29,70.75
451319,134,1744,478.95,12.43,4.77,59.29,70.77
451591,134,1744,477.52,12.43,4.83,60.02,70.81
451861,134,1744,480.02,12.43,5.18,64.39,70.85
452132,134,1744,482.08,12.43,5.06,62.95,70.88
452403,134,1744,475.99,12.43,5.28,65.58,70.92
452674,134,1744,474.82,12.42,5.18,64.35,70.96
452944,134,1744,474.57,12.43,5.33,66.21,70.99
453216,134,1744,477.34,12.43,5.04,62.64,71.02
453486,134,1744,483.45,12.42,5.29,65.66,71.05
453756,134,1744,485.69,12.42,5.46,67.83,71.09
454028,134,1744,488.34,12.43,5.49,68.17,71.12
454298,134,1744,483.66,12.43,5.39,67.00,71.16
454569,134,1744,481.90,12.43,5.10,63.44,71.18
454840,134,1744,482.79,12.43,4.87,60.59,71.21
455111,134,1744,474.15,12.42,4.83,60.03,71.23
455382,134,1744,498.55,12.42,4.76,59.19,71.27
455653,134,1744,479.59,12.42,4.70,58.33,71.30
455923,134,1744,477.29,12.42,4.78,59.30,71.32
456195,134,1744,472.18,12.42,5.16,64.03,71.35
456465,134,1744,476.78,12.42,5.23,64.90,71.38
457007,135,1750,481.91,12.42,5.01,62.23,71.45
457277,135,1750,483.03,12.42,5.29,65.78,71.47
457548,135,1750,484.43,12.43,5.23,64.93,71.51
457819,135,1750,489.74,12.43,5.10,63.41,71.54
458090,135,1750,495.50,12.43,5.09,63.26,71.57
458360,135,1750,487.19,12.43,5.02,62.38,71.60
458632,135,1750,477.85,12.44,5.05,62.81,71.62
458902,135,1750,489.63,12.44,4.95,61.52,71.66
459172,135,1750,529.36,12.31,5.69,70.04,71.69
459444,135,1750,502.38,12.31,5.69,70.08,71.74
459714,135,1750,502.54,12.32,5.93,73.04,71.76
459985,135,1750,494.97,12.33,5.64,69.55,71.78
460256,135,1750,493.17,12.33,5.89,72.67,71.82
460527,135,1750,496.85,12.35,5.78,71.33,71.85
460797,135,1750,501.76,12.36,5.64,69.76,71.87
461069,135,1750,497.11,12.36,5.88,72.69,71.91
461339,135,1750,507.87,12.36,6.15,76.04,71.95
461611,135,1750,501.86,12.36,6.23,76.99,71.98
461881,135,1750,508.93,12.37,6.19,76.58,72.00
462152,135,1750,506.58,12.38,6.11,75.66,72.03
462423,135,1750,507.86,12.38,6.03,74.63,72.07
462694,135,1750,535.41,12.09,7.68,92.90,72.10
462964,135,1750,506.36,12.12,7.35,89.10,72.13
463235,135,1750,504.33,12.15,7.34,89.21,72.15
463506,135,1750,507.56,12.16,7.41,90.14,72.18
463776,135,1750,500.82,12.19,7.29,88.88,72.21
464048,135,1750,500.76,12.21,7.29,89.01,72.24
464318,135,1750,503.13,12.23,7.20,88.01,72.27
464589,135,1750,504.34,12.25,7.21,88.31,72.30
464860,135,1750,507.11,12.26,6.92,84.83,72.32
465131,135,1750,508.22,12.27,6.84,83.86,72.34
465401,135,1750,510.00,12.29,6.61,81.15,72.37
465673,135,1750,502.78,12.30,6.77,83.21,72.40
465943,135,1750,507.55,12.31,6.79,83.52,72.43
466214,135,1750,535.04,12.15,8.01,97.29,72.47
466485,135,1750,501.12,12.18,7.69,93.63,72.50
467297,136,1755,500.53,12.24,6.95,85.09,72.59
467568,136,1755,505.20,12.26,6.56,80.40,72.62
467838,136,1755,504.32,12.27,6.41,78.63,72.65
468110,136,1755,497.94,12.29,6.58,80.88,72.68
468380,136,1755,502.10,12.30,6.64,81.62,72.70
468652,136,1755,501.37,12.31,6.59,81.07,72.74
468922,136,1755,499.67,12.31,6.45,79.39,72.77
469192,136,1755,508.98,12.32,6.32,77.87,72.80
469464,136,1755,501.71,12.32,6.49,79.99,72.83
469734,136,1755,501.10,12.33,6.20,76.42,72.90
470005,136,1755,519.89,12.33,6.40,78.95,72.93
470276,136,1755,502.72,12.34,6.05,74.64,72.94
470547,136,1755,499.97,12.35,5.92,73.08,72.97
470817,136,1755,495.60,12.35,5.82,71.85,72.99
471089,136,1755,493.53,12.36,5.84,72.23,73.03
471359,136,1755,501.19,12.37,6.04,74.66,73.06
471630,136,1755,495.22,12.37,6.07,75.09,73.08
471901,136,1755,497.29,12.37,5.71,70.62,73.10
472172,136,1755,498.18,12.37,6.00,74.19,73.14
472442,136,1755,495.13,12.38,5.69,70.49,73.16
472714,136,1755,489.37,12.37,5.82,72.04,73.19
472984,136,1755,489.93,12.38,6.03,74.57,73.22
473254,136,1755,491.23,12.37,6.28,77.64,73.26
473526,136,1755,501.58,12.37,6.03,74.64,73.30
473796,136,1755,497.08,12.37,6.12,75.70,73.33
474067,136,1755,502.71,12.37,6.38,78.93,73.36
474338,136,1755,509.18,12.37,6.14,76.04,73.39
474608,136,1755,508.11,12.38,6.06,74.97,73.42
474880,136,1755,509.46,12.37,6.27,77.63,73.46
475150,136,1755,513.03,12.38,6.22,77.04,73.49
475421,136,1755,513.47,12.37,6.20,76.74,73.51
475692,136,1755,514.15,12.37,6.02,74.48,73.54
475963,136,1755,520.62,12.37,6.26,77.39,73.56
476233,136,1755,517.19,12.37,6.00,74.25,73.58
476505,136,1755,510.48,12.37,5.82,71.96,73.60
476775,136,1755,512.49,12.37,5.97,73.82,73.63
477317,137,1761,508.62,12.38,5.48,67.81,73.68
477587,137,1761,508.89,12.39,5.29,65.56,73.71
477858,137,1761,514.86,12.39,5.32,65.92,73.75
478129,137,1761,513.87,12.40,5.18,64.24,73.77
478400,137,1761,512.49,12.39,5.47,67.80,73.80
478670,137,1761,511.56,12.39,5.58,69.12,73.81
478942,137,1761,511.25,12.39,5.92,73.29,73.83
479212,137,1761,509.88,12.38,5.88,72.81,73.87
479482,137,1761,512.44,12.38,5.80,71.77,73.90
479754,137,1761,512.34,12.38,6.02,74.58,73.92
480024,137,1761,517.02,12.37,5.78,71.48,73.95
480295,137,1761,513.20,12.37,6.10,75.45,73.98
480566,137,1761,509.93,12.37,6.13,75.85,74.00
480837,137,1761,539.96,12.14,7.73,93.86,74.03
481107,137,1761,514.28,12.16,7.58,92.23,74.06
481379,137,1761,515.76,12.17,7.65,93.11,74.08
481649,137,1761,512.99,12.20,7.47,91.09,74.12
481921,137,1761,510.99,12.21,7.42,90.57,74.15
482191,137,1761,500.82,12.22,7.43,90.86,74.18
482462,137,1761,512.87,12.23,7.16,87.53,74.21
482733,137,1761,518.05,12.24,7.17,87.83,74.23
483004,137,1761,517.65,12.25,7.07,86.54,74.27
483274,137,1761,518.22,12.26,6.99,85.71,74.30
483546,137,1761,513.32,12.28,6.68,82.09,74.33
483816,137,1761,516.02,12.29,6.93,85.10,74.35
484087,137,1761,519.75,12.30,6.51,80.05,74.37
484358,137,1761,539.24,11.93,7.89,94.18,74.41
484629,137,1761,521.16,11.98,7.39,88.47,74.44
484899,137,1761,523.93,12.00,7.40,88.79,74.47
485171,137,1761,525.68,12.04,6.99,84.17,74.49
485441,137,1761,519.89,12.07,6.59,79.51,74.51
485711,137,1761,522.92,12.10,6.32,76.49,74.55
485983,137,1761,516.96,12.12,6.25,75.78,74.56
486253,137,1761,524.52,12.14,6.00,72.82,74.59
486524,137,1761,519.48,12.17,5.78,70.30,74.62
486795,137,1761,518.80,12.19,5.59,68.18,74.66
487336,138,1766,520.41,12.22,5.58,68.21,74.71
487608,138,1766,533.97,12.23,5.34,65.33,74.73
487878,138,1766,546.29,11.92,7.00,83.43,74.76
488150,138,1766,526.48,11.97,7.05,84.34,74.78
488420,138,1766,523.41,12.00,6.86,82.27,74.80
488691,138,1766,523.44,12.03,6.75,81.21,74.82
488962,138,1766,529.92,12.06,6.73,81.19,74.85
489233,138,1766,521.54,12.08,6.72,81.17,74.88
489503,138,1766,532.74,12.11,6.42,77.76,74.90
489775,138,1766,535.53,12.14,6.41,77.78,74.94
490045,138,1766,541.95,12.17,6.15,74.84,74.96
490315,138,1766,538.29,12.18,6.18,75.31,74.99
490587,138,1766,528.45,12.20,6.34,77.39,75.02
490857,138,1766,527.59,12.22,6.06,73.99,75.04
491128,138,1766,533.21,12.22,6.37,77.85,75.06
491399,138,1766,566.62,12.01,7.53,90.39,75.08
491670,138,1766,539.76,12.05,7.33,88.29,75.11
491940,138,1766,534.60,12.07,7.48,90.24,75.14
492212,138,1766,539.79,12.09,7.10,85.87,75.17
492482,138,1766,539.30,12.12,7.14,86.53,75.19
492753,138,1766,536.39,12.13,6.90,83.73,75.21
493025,138,1766,540.88,12.15,6.60,80.25,75.24
493295,138,1766,541.51,12.17,6.74,81.97,75.27
493565,138,1766,537.05,12.20,6.73,82.07,75.30
493837,138,1766,541.73,12.21,6.61,80.62,75.32
494107,138,1766,537.17,12.23,6.66,81.38,75.34
494379,138,1766,534.25,12.24,6.62,81.03,75.38
494649,138,1766,535.50,12.25,6.66,81.61,75.41
494920,138,1766,555.29,11.88,8.34,99.15,75.43
495191,138,1766,532.91,11.93,8.12,96.87,75.46
495462,138,1766,526.35,11.98,7.94,95.04,75.48
495732,138,1766,524.24,12.01,7.72,92.75,75.50
496004,138,1766,518.34,12.04,7.73,93.08,75.52
496274,138,1766,529.09,12.08,7.39,89.33,75.55
496545,138,1766,524.45,12.11,7.36,89.17,75.59
496816,138,1766,524.21,12.13,7.47,90.67,75.62
497357,139,1772,524.61,12.17,7.34,89.32,75.67
497628,139,1772,529.51,12.20,7.12,86.80,75.70
497899,139,1772,530.19,12.21,6.91,84.36,75.72
498169,139,1772,532.38,12.21,6.86,83.71,75.75
498441,139,1772,553.77,12.14,7.93,96.29,75.77
498711,139,1772,536.04,12.15,7.81,94.84,75.78
498982,139,1772,544.59,12.16,7.46,90.80,75.80
499253,139,1772,540.13,12.18,7.38,89.88,75.83
499524,139,1772,547.60,12.20,7.36,89.77,75.85
499794,139,1772,543.15,12.21,7.12,86.90,75.88
500066,139,1772,547.36,12.22,7.14,87.26,75.91
500336,139,1772,555.91,12.23,7.15,87.52,75.94
500608,139,1772,550.57,12.25,7.04,86.20,75.97
500878,139,1772,552.28,12.24,6.97,85.28,75.99
501149,139,1772,551.30,12.25,7.06,86.53,76.02
501420,139,1772,552.85,12.25,7.34,89.95,76.05
501690,139,1772,537.64,12.26,7.37,90.36,76.07
501961,139,1772,560.65,12.17,8.81,107.21,76.10
502233,139,1772,538.51,12.19,8.33,101.59,76.12
502503,139,1772,540.40,12.20,7.96,97.20,76.15
502773,139,1772,539.44,12.21,8.04,98.14,76.17
503045,139,1772,534.91,12.22,7.76,94.78,76.20
503315,139,1772,536.45,12.24,7.65,93.60,76.22
503586,139,1772,533.80,12.25,7.36,90.18,76.24
503857,139,1772,534.98,12.26,7.10,87.04,76.27
504128,139,1772,538.15,12.26,7.07,86.70,76.29
504398,139,1772,536.97,12.28,6.75,82.85,76.31
504670,139,1772,539.73,12.28,6.49,79.70,76.34
504940,139,1772,539.74,12.29,6.60,81.04,76.37
505211,139,1772,535.27,12.29,6.78,83.37,76.40
505482,139,1772,535.14,12.30,6.77,83.30,76.42
505753,139,1772,544.23,12.31,6.66,82.02,76.44
506023,139,1772,543.01,12.31,6.61,81.41,76.46
506295,139,1772,540.68,12.31,6.71,82.57,76.46
506565,139,1772,528.42,12.31,6.45,79.32,76.49
506836,139,1772,526.06,12.31,6.58,80.99,76.52
507378,140,1777,530.28,12.32,6.51,80.22,76.57
507649,140,1777,546.25,12.31,6.27,77.20,76.59
507920,140,1777,543.89,12.31,6.30,77.58,76.61
508190,140,1777,541.12,12.31,6.53,80.39,76.63
508462,140,1777,540.23,12.31,6.46,79.46,76.66
508732,140,1777,545.72,12.30,6.77,83.27,76.69
509003,140,1777,562.92,11.93,8.45,100.76,76.72
509274,140,1777,544.64,11.96,8.49,101.56,76.75
509544,140,1777,538.75,11.99,8.12,97.40,76.80
509815,140,1777,548.23,12.02,7.56,90.90,76.82
510086,140,1777,545.63,12.04,7.76,93.36,76.84
510357,140,1777,544.95,12.07,7.47,90.18,76.86
510627,140,1777,539.58,12.09,7.62,92.12,76.88
510899,140,1777,538.45,12.11,7.22,87.47,76.91
511169,140,1777,540.80,12.13,7.18,87.13,76.94
511440,140,1777,547.17,12.15,7.47,90.74,76.96
511711,140,1777,537.09,12.17,7.48,91.00,76.98
511982,140,1777,539.06,12.18,7.72,94.06,77.01
512252,140,1777,543.32,12.19,7.93,96.65,77.03
512523,140,1777,547.11,12.16,7.94,96.54,77.06
512794,140,1777,541.94,12.18,7.62,92.79,77.08
513064,140,1777,544.43,12.20,7.35,89.59,77.11
513336,140,1777,541.89,12.21,7.07,86.36,77.13
513606,140,1777,536.92,12.23,6.85,83.70,77.15
513878,140,1777,531.56,12.24,6.44,78.85,77.16
514148,140,1777,537.74,12.24,6.54,80.06,77.19
514419,140,1777,542.66,12.25,6.30,77.17,77.22
514690,140,1777,544.83,12.26,6.09,74.73,77.23
514961,140,1777,530.54,12.27,6.07,74.49,77.25
515231,140,1777,535.97,12.27,5.87,72.06,77.27
515503,140,1777,526.49,12.28,6.08,74.64,77.30
515773,140,1777,521.09,12.29,6.17,75.85,77.33
516043,140,1777,526.70,12.28,6.39,78.45,77.36
516315,140,1777,545.30,12.28,6.62,81.35,77.38
516585,140,1777,516.31,12.29,6.42,78.87,77.40
516856,140,1777,522.24,12.29,6.64,81.57,77.43
517398,141,1077,249.65,12.29,6.54,80.35,77.47
517669,141,1077,-16.54,12.36,5.86,72.45,77.50
517940,141,1077,-454.73,12.38,5.92,73.31,77.52
518210,141,1077,-816.32,12.09,6.80,82.16,77.54
518481,141,1077,-683.53,11.84,8.25,97.72,77.57
518752,141,1077,-666.46,11.60,8.68,100.77,77.60
519023,141,1077,-649.31,11.39,9.82,111.91,77.63
519293,141,1077,-630.41,11.18,10.69,119.51,77.65
519565,141,1077,-638.81,11.00,11.46,126.09,77.67
519835,141,1077,-653.41,10.81,11.55,124.81,77.69
520107,141,1077,-642.78,10.65,12.23,130.27,77.71
520377,141,1077,-625.99,10.49,12.45,130.57,77.74
520648,141,1077,-628.53,10.35,13.12,135.89,77.76
520919,141,1077,-616.27,10.23,13.26,135.73,77.79
521190,141,1077,-603.38,10.17,13.28,135.01,77.81
521460,141,1077,-643.68,10.13,14.03,142.09,77.83
521731,141,1077,-621.41,10.06,14.65,147.42,77.84
522002,141,1077,-624.05,10.00,14.70,146.96,77.87
522272,141,1077,-610.53,9.93,15.24,151.36,77.90
522544,141,1077,-590.38,9.84,15.33,150.90,77.92
522814,141,1077,-622.07,9.77,14.95,145.99,77.94
