Time_ms,Angle,PWM_us,Thrust_g,Voltage_V,Current_A,Power_W,Temp_C
450852,97,1538,20.36,12.95,-0.30,-3.94,35.23
451123,97,1538,20.54,12.95,-0.33,-4.21,35.24
451393,97,1538,20.69,12.95,-0.34,-4.35,35.25
451664,97,1538,21.01,12.95,-0.34,-4.39,35.25
451935,97,1538,21.34,12.95,-0.35,-4.52,35.26
452206,97,1538,20.63,12.95,-0.35,-4.54,35.27
452476,97,1538,21.72,12.95,-0.34,-4.46,35.27
452748,97,1538,20.17,12.95,-0.33,-4.29,35.28
453018,97,1538,22.23,12.96,-0.31,-4.05,35.29
453289,97,1538,22.42,12.96,-0.32,-4.11,35.29
453560,97,1538,21.26,12.96,-0.33,-4.27,35.29
453831,97,1538,43.60,12.96,-0.33,-4.22,35.28
454102,97,1538,20.77,12.96,-0.33,-4.27,35.28
454373,97,1538,21.26,12.96,-0.35,-4.50,35.29
454643,97,1538,21.01,12.96,-0.35,-4.53,35.30
454914,97,1538,20.55,12.96,-0.34,-4.45,35.30
455185,97,1538,22.00,12.96,-0.34,-4.38,35.31
455455,97,1538,20.28,12.96,-0.33,-4.32,35.31
455727,97,1538,21.64,12.96,-0.34,-4.45,35.35
455997,97,1538,21.49,12.96,-0.35,-4.57,35.35
456268,97,1538,22.07,12.96,-0.35,-4.59,35.35
456539,97,1538,20.82,12.96,-0.36,-4.70,35.35
456810,97,1538,20.73,12.96,-0.36,-4.70,35.43
457080,97,1538,21.81,12.96,-0.37,-4.79,35.42
457352,97,1538,25.21,12.96,-0.38,-4.88,35.43
457622,97,1538,20.38,12.96,-0.38,-4.87,35.41
457893,97,1538,22.45,12.96,-0.38,-4.95,35.44
458164,97,1538,22.00,12.96,-0.37,-4.83,35.45
458435,97,1538,22.31,12.96,-0.38,-4.91,35.44
458705,97,1538,20.78,12.96,-0.37,-4.79,35.44
458977,97,1538,21.58,12.96,-0.37,-4.79,35.45
459247,97,1538,20.63,12.96,-0.37,-4.78,35.44
459518,97,1538,21.71,12.96,-0.37,-4.77,35.44
459789,97,1538,22.09,12.96,-0.37,-4.77,35.43
460059,97,1538,22.79,12.96,-0.37,-4.76,35.44
460331,97,1538,23.00,12.96,-0.37,-4.76,35.44
460601,97,1538,22.52,12.96,-0.38,-4.94,35.45
460872,97,1538,28.79,12.96,-0.38,-4.92,35.45
461143,97,1538,21.43,12.96,-0.38,-4.90,35.44
461414,97,1538,20.78,12.96,-0.38,-4.98,35.44
461684,97,1538,20.82,12.96,-0.40,-5.14,35.45
461956,97,1538,20.86,12.96,-0.40,-5.19,35.48
462226,97,1538,22.20,12.96,-0.40,-5.24,35.46
462497,97,1538,21.96,12.96,-0.41,-5.28,35.47
462768,97,1538,20.55,12.96,-0.40,-5.23,35.47
463039,97,1538,20.47,12.96,-0.39,-5.08,35.47
463309,97,1538,23.03,12.96,-0.39,-5.04,35.46
463581,97,1538,21.05,12.96,-0.38,-4.91,35.47
463851,97,1538,22.23,12.96,-0.38,-4.89,35.46
464122,97,1538,21.70,12.96,-0.38,-4.97,35.50
464393,97,1538,26.93,12.96,-0.38,-4.95,35.50
464664,97,1538,20.38,12.96,-0.37,-4.83,35.51
464934,97,1538,22.34,12.96,-0.39,-5.01,35.52
465206,97,1538,19.86,12.96,-0.38,-4.88,35.53
465476,97,1538,21.03,12.96,-0.38,-4.96,35.54
465747,97,1538,21.97,12.96,-0.39,-5.03,35.55
466018,97,1538,22.24,12.96,-0.37,-4.81,35.56
466289,97,1538,20.70,12.96,-0.37,-4.80,35.56
466560,97,1538,21.32,12.96,-0.38,-4.88,35.57
466831,97,1538,20.65,12.96,-0.37,-4.77,35.56
467101,97,1538,21.84,12.96,-0.37,-4.77,35.55
467373,97,1538,21.40,12.96,-0.38,-4.95,35.56
467643,97,1538,20.87,12.96,-0.37,-4.83,35.57
467914,97,1538,30.60,12.96,-0.37,-4.82,35.57
468185,97,1538,20.32,12.96,-0.37,-4.81,35.58
468455,97,1538,21.70,12.96,-0.39,-4.99,35.58
468726,97,1538,21.36,12.96,-0.39,-5.06,35.58
468997,97,1538,22.59,12.96,-0.40,-5.12,35.51
469268,97,1538,21.01,12.96,-0.40,-5.17,35.52
469538,97,1538,22.01,12.96,-0.40,-5.22,35.53
469810,97,1538,20.42,12.96,-0.41,-5.27,35.54
470080,97,1538,21.00,12.96,-0.40,-5.21,35.54
470351,97,1538,21.48,12.96,-0.40,-5.16,35.55
470622,97,1538,21.02,12.96,-0.39,-5.12,35.56
470893,97,1538,21.98,12.96,-0.40,-5.17,35.56
471163,97,1538,21.18,12.96,-0.41,-5.32,35.58
471435,97,1538,20.07,12.96,-0.42,-5.45,35.59
471705,97,1538,20.25,12.96,-0.41,-5.28,35.59
471975,97,1538,21.42,12.96,-0.40,-5.22,35.51
472247,97,1538,21.89,12.96,-0.40,-5.17,35.54
472517,97,1538,20.93,12.96,-0.40,-5.13,35.56
472788,97,1538,21.95,12.96,-0.39,-5.08,35.58
473059,97,1538,21.32,12.96,-0.37,-4.85,35.60
473330,97,1538,21.34,12.96,-0.38,-4.94,35.60
473601,97,1538,21.07,12.96,-0.37,-4.82,35.61
473872,97,1538,20.45,12.96,-0.37,-4.81,35.63
474142,97,1538,21.29,12.96,-0.37,-4.80,35.64
474414,97,1538,22.11,12.96,-0.36,-4.69,35.65
474684,97,1538,22.03,12.96,-0.37,-4.79,35.66
474955,97,1538,21.12,12.96,-0.36,-4.69,35.67
475226,97,1538,21.43,12.96,-0.36,-4.69,35.68
475496,97,1538,21.86,12.96,-0.36,-4.69,35.69
475767,97,1538,21.18,12.96,-0.38,-4.89,35.68
476038,97,1538,22.39,12.96,-0.38,-4.87,35.69
476309,97,1538,20.68,12.96,-0.37,-4.76,35.70
476579,97,1538,21.95,12.96,-0.38,-4.94,35.70
476851,97,1538,21.53,12.96,-0.38,-4.92,35.71
477121,97,1538,20.81,12.96,-0.39,-4.99,35.71
477392,97,1538,21.07,12.96,-0.39,-5.06,35.72
477663,97,1538,21.49,12.96,-0.37,-4.84,35.75
477933,97,1538,20.62,12.96,-0.37,-4.82,35.75
478204,97,1538,21.38,12.96,-0.36,-4.72,35.75
478475,97,1538,21.84,12.96,-0.37,-4.81,35.75
478746,97,1538,23.06,12.96,-0.38,-4.90,35.75
479016,97,1538,23.87,12.96,-0.38,-4.97,35.76
479288,97,1538,20.53,12.96,-0.38,-4.95,35.78
479558,97,1538,21.16,12.96,-0.39,-5.02,35.79
479830,97,1538,21.40,12.96,-0.39,-4.99,35.80
480100,97,1538,20.41,12.96,-0.39,-5.06,35.81
480371,97,1538,21.03,12.96,-0.38,-4.93,35.82
480642,97,1538,21.51,12.96,-0.38,-4.91,35.82
480913,97,1538,21.85,12.96,-0.36,-4.69,35.83
481183,97,1538,20.63,12.96,-0.38,-4.89,35.84
481454,97,1538,22.17,12.96,-0.39,-5.06,35.83
481725,97,1538,22.17,12.96,-0.39,-5.03,35.84
481995,97,1538,20.38,12.96,-0.39,-5.09,35.84
482267,97,1538,21.92,12.96,-0.38,-4.96,35.86
482537,97,1538,21.00,12.96,-0.37,-4.84,35.86
482808,97,1538,20.41,12.96,-0.37,-4.83,35.87
483079,97,1538,22.28,12.96,-0.36,-4.72,35.87
483350,97,1538,20.66,12.96,-0.36,-4.62,35.87
483620,97,1538,20.38,12.96,-0.36,-4.63,35.87
483892,97,1538,20.60,12.96,-0.35,-4.54,35.88
484162,97,1538,22.52,12.96,-0.36,-4.66,35.86
484432,97,1538,20.66,12.96,-0.35,-4.56,35.87
484704,97,1538,21.91,12.96,-0.36,-4.68,35.87
484974,97,1538,22.17,12.96,-0.35,-4.58,35.87
485245,97,1538,20.93,12.96,-0.36,-4.69,35.87
485516,97,1538,20.96,12.96,-0.37,-4.79,35.85
485787,97,1538,21.25,12.96,-0.38,-4.97,35.85
486057,97,1538,22.47,12.96,-0.39,-5.04,35.86
486599,98,1544,26.28,12.96,-0.40,-5.16,35.88
486871,98,1544,31.71,12.96,-0.40,-5.21,35.89
487141,98,1544,30.77,12.96,-0.41,-5.26,35.91
487412,98,1544,30.58,12.96,-0.40,-5.20,35.92
487683,98,1544,31.44,12.96,-0.41,-5.35,35.93
487954,98,1544,30.84,12.96,-0.41,-5.28,35.94
488224,98,1544,30.84,12.96,-0.40,-5.23,35.91
488496,98,1544,31.53,12.96,-0.40,-5.17,35.91
488766,98,1544,31.53,12.96,-0.39,-5.03,35.92
489037,98,1544,30.79,12.96,-0.36,-4.71,35.93
489308,98,1544,31.39,12.96,-0.36,-4.62,35.94
489579,98,1544,30.82,12.96,-0.35,-4.53,35.95
489849,98,1544,31.12,12.96,-0.36,-4.64,35.96
490120,98,1544,31.05,12.96,-0.37,-4.75,35.96
490391,98,1544,31.49,12.96,-0.36,-4.65,35.97
490661,98,1544,31.30,12.96,-0.37,-4.84,35.96
490933,98,1544,31.58,12.96,-0.37,-4.83,35.97
491203,98,1544,31.51,12.95,-0.38,-4.91,35.98
491474,98,1544,31.50,12.95,-0.36,-4.70,35.98
491745,98,1544,31.38,12.95,-0.34,-4.41,35.99
492016,98,1544,30.88,12.95,-0.34,-4.44,35.99
492286,98,1544,31.31,12.96,-0.35,-4.47,35.88
492558,98,1544,31.67,12.96,-0.35,-4.50,35.91
492828,98,1544,31.10,12.96,-0.35,-4.52,35.94
493100,98,1544,32.09,12.96,-0.36,-4.73,35.93
493370,98,1544,30.61,12.96,-0.38,-4.92,35.94
493641,98,1544,31.72,12.96,-0.37,-4.80,35.95
493912,98,1544,31.18,12.96,-0.37,-4.79,35.97
494183,98,1544,31.83,12.96,-0.35,-4.59,35.98
494453,98,1544,30.40,12.96,-0.37,-4.80,36.00
494725,98,1544,31.47,12.96,-0.37,-4.79,36.01
494995,98,1544,30.92,12.96,-0.36,-4.68,36.03
495266,98,1544,31.19,12.96,-0.36,-4.69,36.03
495537,98,1544,31.19,12.96,-0.34,-4.40,36.04
495808,98,1544,31.27,12.96,-0.34,-4.43,36.06
496078,98,1544,31.33,12.96,-0.36,-4.65,36.05
496350,98,1544,31.02,12.96,-0.34,-4.47,36.05
496620,98,1544,35.05,12.96,-0.33,-4.30,36.06
496891,98,1544,30.80,12.96,-0.34,-4.44,36.06
497162,98,1544,31.50,12.96,-0.35,-4.56,36.07
497433,98,1544,31.65,12.96,-0.35,-4.48,36.08
497703,98,1544,31.02,12.96,-0.35,-4.60,35.99
497975,98,1544,31.16,12.96,-0.36,-4.70,36.02
498245,98,1544,31.55,12.96,-0.35,-4.51,36.04
498516,98,1544,30.88,12.95,-0.35,-4.53,36.05
498787,98,1544,30.02,12.96,-0.33,-4.26,36.06
499057,98,1544,30.29,12.96,-0.33,-4.31,36.07
499329,98,1544,30.85,12.96,-0.34,-4.45,36.08
499599,98,1544,30.51,12.96,-0.33,-4.28,36.10
499870,98,1544,31.37,12.96,-0.33,-4.32,36.12
500141,98,1544,30.00,12.96,-0.32,-4.17,36.13
500412,98,1544,30.10,12.96,-0.33,-4.22,36.15
500682,98,1544,30.08,12.96,-0.33,-4.27,36.16
500954,98,1544,30.40,12.96,-0.34,-4.41,36.18
501224,98,1544,29.68,12.96,-0.34,-4.35,36.17
501494,98,1544,30.48,12.96,-0.32,-4.19,36.19
501766,98,1544,30.50,12.96,-0.33,-4.34,36.19
502037,98,1544,30.69,12.96,-0.35,-4.47,36.18
502307,98,1544,31.18,12.96,-0.35,-4.50,36.20
502578,98,1544,30.51,12.96,-0.36,-4.61,36.19
502849,98,1544,30.35,12.96,-0.37,-4.82,36.20
503119,98,1544,31.47,12.96,-0.38,-4.90,36.21
503391,98,1544,31.08,12.96,-0.37,-4.79,36.22
503661,98,1544,31.98,12.96,-0.37,-4.78,36.23
503932,98,1544,30.60,12.96,-0.38,-4.87,36.24
504203,98,1544,30.96,12.96,-0.35,-4.57,36.24
504474,98,1544,29.92,12.96,-0.35,-4.58,36.25
504744,98,1544,30.98,12.96,-0.36,-4.69,36.24
505016,98,1544,31.28,12.96,-0.37,-4.79,36.25
505286,98,1544,31.06,12.96,-0.38,-4.87,36.25
505558,98,1544,30.06,12.96,-0.36,-4.67,36.26
505828,98,1544,30.67,12.96,-0.38,-4.86,36.26
506099,98,1544,30.46,12.96,-0.38,-4.94,36.28
506370,98,1544,30.62,12.96,-0.36,-4.73,36.28
506640,98,1544,31.38,12.96,-0.36,-4.73,36.28
506911,98,1544,30.61,12.96,-0.37,-4.82,36.23
507182,98,1544,31.28,12.96,-0.36,-4.71,36.24
507453,98,1544,30.43,12.96,-0.37,-4.81,36.25
507723,98,1544,31.14,12.96,-0.37,-4.80,36.26
507995,98,1544,30.77,12.96,-0.38,-4.89,36.28
508265,98,1544,30.54,12.96,-0.36,-4.68,36.30
508536,98,1544,30.96,12.96,-0.37,-4.78,36.30
508807,98,1544,31.38,12.96,-0.35,-4.58,36.31
509078,98,1544,30.88,12.96,-0.36,-4.69,36.33
509348,98,1544,31.18,12.96,-0.35,-4.50,36.34
509620,98,1544,31.37,12.96,-0.34,-4.42,36.35
509890,98,1544,30.04,12.96,-0.33,-4.26,36.34
510161,98,1544,30.25,12.96,-0.32,-4.21,36.35
510432,98,1544,30.76,12.96,-0.31,-3.97,36.36
510703,98,1544,35.46,12.96,-0.30,-3.95,36.36
510973,98,1544,30.96,12.96,-0.32,-4.12,36.36
511245,98,1544,31.02,12.96,-0.33,-4.28,36.40
511515,98,1544,31.58,12.96,-0.34,-4.42,36.40
511787,98,1544,31.08,12.96,-0.35,-4.54,36.41
512057,98,1544,31.46,12.96,-0.34,-4.46,36.41
512328,98,1544,32.04,12.96,-0.32,-4.10,36.41
512599,98,1544,31.36,12.96,-0.33,-4.26,36.42
512870,98,1544,30.70,12.96,-0.32,-4.21,36.43
513140,98,1544,31.03,12.96,-0.34,-4.35,36.43
513411,98,1544,30.67,12.96,-0.33,-4.30,36.45
513682,98,1544,31.16,12.96,-0.34,-4.43,36.45
513952,98,1544,30.66,12.96,-0.32,-4.17,36.46
514224,98,1544,31.12,12.96,-0.33,-4.23,36.44
514494,98,1544,30.17,12.96,-0.34,-4.37,36.44
514765,98,1544,30.36,12.96,-0.34,-4.40,36.44
515036,98,1544,29.99,12.96,-0.33,-4.34,36.46
515307,98,1544,30.59,12.96,-0.35,-4.47,36.44
515577,98,1544,30.74,12.96,-0.34,-4.40,36.45
515849,98,1544,30.79,12.96,-0.35,-4.53,36.47
516119,98,1544,30.69,12.96,-0.33,-4.26,36.48
516390,98,1544,31.09,12.96,-0.34,-4.40,36.49
516661,98,1544,31.51,12.96,-0.35,-4.53,36.50
516932,98,1544,30.66,12.96,-0.34,-4.45,36.50
517202,98,1544,31.65,12.96,-0.35,-4.57,36.51
517474,98,1544,30.74,12.96,-0.34,-4.39,36.52
517744,98,1544,31.17,12.96,-0.33,-4.23,36.52
518014,98,1544,30.86,12.96,-0.33,-4.28,36.53
518286,98,1544,30.65,12.96,-0.34,-4.42,36.53
518556,98,1544,31.03,12.96,-0.35,-4.55,36.54
518828,98,1544,31.34,12.96,-0.35,-4.56,36.54
519098,98,1544,31.21,12.96,-0.35,-4.48,36.55
519369,98,1544,30.78,12.96,-0.35,-4.60,36.55
519640,98,1544,31.07,12.96,-0.36,-4.61,36.56
519911,98,1544,31.51,12.97,-0.36,-4.72,36.57
520181,98,1544,30.56,12.96,-0.38,-4.91,36.58
520453,98,1544,30.51,12.97,-0.38,-4.99,36.59
520723,98,1544,29.93,12.96,-0.38,-4.96,36.61
520993,98,1544,30.62,12.97,-0.39,-5.03,36.62
521265,98,1544,30.89,12.96,-0.39,-5.00,36.63
521536,98,1544,49.26,12.89,0.42,5.46,36.63
521806,98,1544,26.07,12.90,0.34,4.36,36.63
522077,98,1544,30.44,12.90,0.27,3.45,36.64
522348,98,1544,29.92,12.91,0.20,2.64,36.62
522618,98,1544,30.11,12.91,0.14,1.81,36.61
522890,98,1544,30.91,12.92,0.10,1.26,36.62
523160,98,1544,30.38,12.92,0.05,0.66,36.63
523431,98,1544,31.09,12.93,-0.01,-0.07,36.67
523702,98,1544,30.46,12.93,-0.04,-0.53,36.67
523973,98,1544,30.68,12.93,-0.07,-0.95,36.68
524243,98,1544,30.28,12.93,-0.10,-1.32,36.68
524515,98,1544,30.83,12.94,-0.14,-1.85,36.68
524785,98,1544,30.57,12.94,-0.14,-1.85,36.69
525057,98,1544,30.77,12.94,-0.17,-2.14,36.69
525327,98,1544,31.32,12.94,-0.18,-2.30,36.69
525597,98,1544,31.33,12.94,-0.18,-2.35,36.71
525869,98,1544,31.60,12.94,-0.19,-2.49,36.71
526140,98,1544,31.68,12.95,-0.21,-2.71,36.71
526410,98,1544,31.53,12.95,-0.22,-2.91,36.71
526681,98,1544,31.16,12.95,-0.24,-3.09,36.72
526952,98,1544,30.92,12.95,-0.23,-2.96,36.74
527222,98,1544,31.23,12.95,-0.22,-2.85,36.75
527494,98,1544,30.88,12.95,-0.23,-3.04,36.78
527764,98,1544,30.90,12.95,-0.25,-3.20,36.79
528035,98,1544,31.09,12.95,-0.27,-3.45,36.82
528306,98,1544,30.90,12.95,-0.27,-3.48,36.81
528577,98,1544,33.44,12.95,-0.26,-3.41,36.80
528847,98,1544,30.99,12.95,-0.28,-3.64,36.79
529119,98,1544,30.68,12.95,-0.29,-3.74,36.79
529389,98,1544,30.41,12.95,-0.30,-3.84,36.79
529660,98,1544,30.58,12.95,-0.29,-3.74,36.80
529931,98,1544,31.02,12.95,-0.29,-3.74,36.80
530202,98,1544,30.81,12.95,-0.30,-3.93,36.81
530472,98,1544,31.03,12.95,-0.32,-4.10,36.81
530744,98,1544,30.53,12.95,-0.32,-4.16,36.82
531014,98,1544,30.61,12.96,-0.34,-4.41,36.82
531284,98,1544,31.26,12.95,-0.33,-4.25,36.82
531556,98,1544,30.33,12.96,-0.33,-4.30,36.81
531826,98,1544,31.11,12.96,-0.35,-4.53,36.82
532098,98,1544,48.36,12.94,-0.28,-3.58,36.82
532368,98,1544,27.26,12.94,-0.29,-3.79,36.82
532639,98,1544,30.33,12.94,-0.29,-3.69,36.82
532910,98,1544,30.16,12.94,-0.29,-3.79,36.83
533181,98,1544,30.53,12.94,-0.31,-4.08,36.84
533451,98,1544,29.89,12.94,-0.31,-4.04,36.86
533723,98,1544,30.26,12.94,-0.30,-3.92,36.87
533993,98,1544,29.84,12.94,-0.31,-4.00,36.87
534264,98,1544,30.33,12.95,-0.33,-4.26,36.88
534535,98,1544,29.41,12.95,-0.34,-4.40,36.89
534806,98,1544,30.43,12.95,-0.35,-4.53,36.90
535076,98,1544,30.59,12.95,-0.35,-4.55,36.91
535347,98,1544,31.46,12.95,-0.34,-4.47,36.90
535618,98,1544,30.40,12.95,-0.35,-4.49,36.91
535888,98,1544,30.99,12.95,-0.36,-4.61,36.91
536160,98,1544,30.88,12.95,-0.35,-4.52,36.97
536430,98,1544,30.61,12.95,-0.36,-4.64,36.97
536701,98,1544,30.29,12.96,-0.36,-4.65,36.97
536972,98,1544,30.06,12.96,-0.36,-4.65,36.96
537243,98,1544,29.68,12.96,-0.37,-4.75,36.96
537513,98,1544,30.95,12.96,-0.37,-4.85,36.95
537785,98,1544,29.74,12.96,-0.38,-4.93,36.95
538055,98,1544,30.79,12.96,-0.36,-4.62,36.96
538327,98,1544,30.35,12.96,-0.34,-4.44,36.96
538597,98,1544,31.96,12.96,-0.34,-4.46,36.96
538867,98,1544,30.51,12.96,-0.33,-4.30,36.97
539139,98,1544,31.08,12.96,-0.33,-4.24,37.09
539409,98,1544,30.15,12.96,-0.34,-4.39,37.09
539680,98,1544,30.77,12.96,-0.34,-4.42,37.08
539951,98,1544,30.98,12.96,-0.35,-4.54,37.09
540222,98,1544,29.99,12.96,-0.36,-4.66,37.08
540492,98,1544,30.96,12.96,-0.37,-4.76,37.07
540764,98,1544,30.13,12.96,-0.37,-4.85,37.06
541034,98,1544,31.16,12.96,-0.38,-4.93,37.05
541305,98,1544,30.75,12.96,-0.38,-4.91,37.05
541576,98,1544,29.79,12.96,-0.38,-4.89,37.05
541847,98,1544,30.67,12.96,-0.36,-4.68,37.06
542117,98,1544,30.19,12.96,-0.36,-4.68,37.07
542389,98,1544,30.58,12.96,-0.37,-4.78,37.07
542659,98,1544,30.25,12.96,-0.38,-4.87,37.08
542930,98,1544,30.87,12.96,-0.37,-4.76,37.08
543201,98,1544,29.11,12.96,-0.35,-4.56,37.09
543471,98,1544,30.45,12.96,-0.35,-4.48,37.09
543742,98,1544,29.58,12.96,-0.35,-4.50,37.09
544013,98,1544,30.45,12.96,-0.33,-4.33,37.10
544284,98,1544,29.81,12.96,-0.34,-4.47,37.10
544555,98,1544,31.19,12.96,-0.32,-4.20,37.10
544826,98,1544,30.53,12.96,-0.33,-4.25,37.10
545096,98,1544,29.68,12.96,-0.32,-4.20,37.11
545368,98,1544,30.40,12.96,-0.34,-4.35,37.09
545638,98,1544,29.27,12.96,-0.34,-4.39,37.10
545909,98,1544,29.50,12.96,-0.35,-4.52,37.11
546180,98,1544,29.91,12.96,-0.34,-4.44,37.11
546721,99,1550,35.97,12.96,-0.35,-4.59,37.12
546993,99,1550,43.08,12.96,-0.35,-4.50,37.12
547263,99,1550,41.02,12.96,-0.34,-4.43,37.12
547534,99,1550,40.74,12.96,-0.34,-4.36,37.13
547805,99,1550,40.53,12.96,-0.35,-4.49,37.14
548075,99,1550,40.29,12.96,-0.32,-4.13,37.16
548346,99,1550,40.87,12.96,-0.33,-4.28,37.17
548617,99,1550,39.87,12.96,-0.33,-4.33,37.23
548888,99,1550,42.33,12.96,-0.33,-4.27,37.23
549158,99,1550,39.79,12.96,-0.35,-4.51,37.24
549430,99,1550,41.40,12.96,-0.30,-3.95,37.24
549700,99,1550,41.63,12.96,-0.32,-4.12,37.24
549971,99,1550,40.03,12.96,-0.32,-4.08,37.24
550242,99,1550,42.45,12.96,-0.31,-4.05,37.24
550513,99,1550,42.35,12.96,-0.31,-4.02,37.25
550784,99,1550,41.02,12.96,-0.29,-3.80,37.25
551054,99,1550,38.66,12.96,-0.30,-3.89,37.23
551325,99,1550,42.59,12.96,-0.31,-4.07,37.24
551596,99,1550,43.10,12.96,-0.31,-4.04,37.24
551867,99,1550,39.81,12.96,-0.32,-4.11,37.24
552138,99,1550,42.90,12.96,-0.32,-4.17,37.24
552409,99,1550,38.99,12.96,-0.30,-3.84,37.25
552680,99,1550,41.58,12.96,-0.29,-3.73,37.25
552950,99,1550,37.85,12.96,-0.30,-3.83,37.25
553221,99,1550,41.64,12.96,-0.27,-3.44,37.25
553492,99,1550,40.78,12.96,-0.28,-3.57,37.25
553762,99,1550,42.49,12.96,-0.29,-3.78,37.25
554034,99,1550,44.62,12.96,-0.28,-3.58,37.25
554304,99,1550,41.69,12.96,-0.28,-3.60,37.25
554575,99,1550,42.21,12.96,-0.29,-3.71,37.27
554847,99,1550,42.00,12.95,-0.29,-3.81,37.28
555117,99,1550,42.16,12.95,-0.31,-4.00,37.28
555388,99,1550,41.87,12.95,-0.31,-4.07,37.29
555659,99,1550,43.61,12.96,-0.33,-4.23,37.30
555929,99,1550,40.99,12.96,-0.31,-3.99,37.30
556200,99,1550,40.90,12.96,-0.32,-4.16,37.31
556472,99,1550,41.40,12.96,-0.32,-4.12,37.30
556742,99,1550,42.82,12.96,-0.31,-4.08,37.31
557014,99,1550,40.33,12.96,-0.32,-4.14,37.32
557284,99,1550,42.83,12.96,-0.32,-4.10,37.31
557554,99,1550,41.88,12.96,-0.32,-4.16,37.36
557826,99,1550,42.67,12.96,-0.30,-3.93,37.37
558096,99,1550,42.61,12.95,-0.29,-3.82,37.37
558367,99,1550,40.19,12.95,-0.31,-4.00,37.36
558638,99,1550,42.84,12.95,-0.27,-3.50,37.36
558909,99,1550,42.13,12.95,-0.28,-3.62,37.38
559179,99,1550,41.03,12.95,-0.27,-3.54,37.38
559450,99,1550,42.72,12.95,-0.28,-3.65,37.38
559721,99,1550,43.26,12.95,-0.27,-3.47,37.38
559991,99,1550,43.40,12.95,-0.29,-3.79,37.39
560263,99,1550,43.00,12.96,-0.28,-3.59,37.39
560533,99,1550,40.72,12.96,-0.27,-3.51,37.40
560804,99,1550,41.14,12.96,-0.28,-3.63,37.40
561075,99,1550,39.11,12.96,-0.28,-3.64,37.41
561346,99,1550,42.67,12.96,-0.25,-3.27,37.40
561616,99,1550,43.16,12.96,-0.26,-3.41,37.40
561888,99,1550,42.61,12.96,-0.28,-3.64,37.41
562158,99,1550,41.94,12.96,-0.25,-3.27,37.42
562429,99,1550,41.95,12.96,-0.24,-3.12,37.42
562700,99,1550,40.34,12.96,-0.26,-3.38,37.43
562971,99,1550,40.08,12.96,-0.26,-3.42,37.44
563241,99,1550,42.13,12.96,-0.27,-3.45,37.45
563512,99,1550,40.73,12.96,-0.26,-3.38,37.46
563783,99,1550,42.32,12.96,-0.28,-3.61,37.47
564054,99,1550,43.95,12.96,-0.29,-3.72,37.47
564325,99,1550,42.05,12.96,-0.27,-3.53,37.48
564595,99,1550,39.27,12.95,-0.27,-3.46,37.53
564867,99,1550,43.20,12.95,-0.26,-3.39,37.53
565137,99,1550,39.77,12.95,-0.27,-3.52,37.53
565408,99,1550,42.97,12.95,-0.26,-3.35,37.51
565679,99,1550,42.30,12.95,-0.27,-3.49,37.52
565950,99,1550,41.93,12.95,-0.26,-3.32,37.52
566220,99,1550,41.97,12.95,-0.25,-3.27,37.52
566492,99,1550,41.35,12.95,-0.26,-3.41,37.51
566762,99,1550,40.82,12.96,-0.27,-3.54,37.51
567032,99,1550,42.03,12.96,-0.29,-3.76,37.51
567304,99,1550,42.95,12.96,-0.30,-3.85,37.53
567574,99,1550,42.32,12.96,-0.31,-4.03,37.56
567845,99,1550,45.51,12.96,-0.32,-4.20,37.57
568116,99,1550,63.86,12.96,-0.31,-4.06,37.58
568387,99,1550,41.36,12.96,-0.32,-4.12,37.57
568657,99,1550,44.03,12.96,-0.33,-4.28,37.57
568929,99,1550,41.70,12.96,-0.33,-4.32,37.58
569199,99,1550,42.79,12.96,-0.35,-4.55,37.59
569470,99,1550,45.01,12.95,-0.36,-4.66,37.62
569741,99,1550,42.07,12.95,-0.36,-4.67,37.63
570011,99,1550,42.26,12.95,-0.37,-4.77,37.63
570283,99,1550,42.45,12.96,-0.36,-4.67,37.64
570553,99,1550,43.20,12.96,-0.35,-4.57,37.64
570824,99,1550,44.50,12.96,-0.35,-4.49,37.64
571095,99,1550,43.02,12.96,-0.35,-4.51,37.65
571366,99,1550,42.08,12.96,-0.36,-4.73,37.65
571636,99,1550,43.30,12.96,-0.34,-4.44,37.65
571908,99,1550,43.10,12.96,-0.35,-4.56,37.65
572178,99,1550,41.50,12.96,-0.35,-4.48,37.65
572449,99,1550,43.55,12.96,-0.35,-4.50,37.64
572720,99,1550,42.33,12.96,-0.36,-4.62,37.64
572991,99,1550,43.66,12.96,-0.34,-4.44,37.65
573261,99,1550,39.81,12.96,-0.33,-4.27,37.65
573532,99,1550,42.88,12.96,-0.33,-4.31,37.65
573803,99,1550,44.16,12.96,-0.34,-4.36,37.67
574073,99,1550,42.95,12.96,-0.32,-4.20,37.67
574345,99,1550,41.60,12.96,-0.31,-4.06,37.68
574615,99,1550,40.27,12.96,-0.33,-4.22,37.69
574886,99,1550,43.30,12.96,-0.33,-4.27,37.71
575157,99,1550,42.78,12.96,-0.35,-4.50,37.70
575428,99,1550,40.36,12.96,-0.32,-4.14,37.71
575698,99,1550,41.51,12.95,-0.31,-4.01,37.72
575970,99,1550,41.86,12.95,-0.32,-4.17,37.73
576240,99,1550,41.87,12.95,-0.33,-4.32,37.74
576512,99,1550,41.25,12.95,-0.33,-4.26,37.74
576782,99,1550,42.55,12.95,-0.34,-4.40,37.75
577052,99,1550,42.67,12.95,-0.36,-4.63,37.76
