Time_ms,Angle,PWM_us,Thrust_g,Voltage_V,Current_A,Power_W,Temp_C
271184,105,1583,88.68,12.95,0.46,5.98,52.30
271456,105,1583,88.49,12.96,0.39,5.10,52.31
271726,105,1583,88.03,12.97,0.38,4.89,52.33
271996,105,1583,88.03,12.98,0.32,4.13,52.32
272268,105,1583,89.72,12.98,0.29,3.82,52.33
272538,105,1583,89.61,12.99,0.27,3.45,52.34
272809,105,1583,89.10,12.99,0.22,2.92,52.35
273080,105,1583,91.09,12.99,0.24,3.12,52.36
273350,105,1583,90.57,13.00,0.19,2.53,52.37
273622,105,1583,101.14,12.98,0.32,4.20,52.36
273892,105,1583,89.07,12.99,0.32,4.18,52.40
274162,105,1583,88.05,12.99,0.27,3.48,52.40
274434,105,1583,88.20,13.00,0.26,3.34,52.40
274704,105,1583,89.94,13.00,0.25,3.21,52.39
274974,105,1583,88.52,13.01,0.19,2.41,52.40
275245,105,1583,89.37,13.01,0.18,2.37,52.39
275516,105,1583,89.24,13.01,0.14,1.76,52.38
275786,105,1583,88.75,13.01,0.11,1.40,52.38
276058,105,1583,89.22,13.01,0.07,0.88,52.37
276328,105,1583,88.58,13.01,0.06,0.80,52.37
276598,105,1583,88.87,13.01,0.06,0.73,52.36
276870,105,1583,88.86,13.02,0.02,0.28,52.37
277140,105,1583,89.02,13.02,0.04,0.55,52.37
277410,105,1583,88.17,13.02,0.02,0.31,52.38
277682,105,1583,88.10,13.02,-0.01,-0.10,52.39
277952,105,1583,88.61,13.03,0.01,0.12,52.39
278222,105,1583,89.30,13.03,-0.01,-0.18,52.39
278494,105,1583,89.31,13.03,0.01,0.14,52.41
278764,105,1583,89.92,13.03,-0.02,-0.25,52.41
279034,105,1583,88.80,13.03,-0.05,-0.60,52.42
279306,105,1583,89.86,13.03,-0.06,-0.82,52.42
279576,105,1583,88.82,13.03,-0.03,-0.44,52.41
279846,105,1583,90.47,13.03,0.01,0.19,52.41
280117,105,1583,90.45,13.03,-0.02,-0.30,52.41
280388,105,1583,89.95,13.03,-0.05,-0.65,52.40
280658,105,1583,88.92,13.03,-0.04,-0.58,52.40
280929,105,1583,90.46,13.03,-0.08,-0.99,52.41
281200,105,1583,89.01,13.03,-0.08,-0.98,52.41
281470,105,1583,88.82,13.03,-0.08,-1.07,52.40
281741,105,1583,90.35,13.03,-0.10,-1.24,52.40
282012,105,1583,88.25,13.03,-0.07,-0.92,52.40
282283,105,1583,89.05,13.03,-0.08,-1.01,52.41
282553,105,1583,94.02,13.03,-0.08,-1.09,52.41
282824,105,1583,86.91,13.03,-0.05,-0.59,52.41
283095,105,1583,87.38,13.03,-0.08,-1.00,52.40
283365,105,1583,86.50,13.03,-0.05,-0.70,52.40
283636,105,1583,86.45,13.03,-0.08,-1.01,52.41
283907,105,1583,87.26,13.02,-0.05,-0.61,52.41
284178,105,1583,88.05,13.02,-0.07,-0.92,52.41
284448,105,1583,87.84,13.02,-0.06,-0.82,52.41
284719,105,1583,88.18,13.02,-0.08,-1.02,52.40
284990,105,1583,86.60,13.02,-0.05,-0.62,52.41
285260,105,1583,89.21,13.03,-0.03,-0.36,52.41
285531,105,1583,86.61,13.03,-0.05,-0.60,52.41
285801,105,1583,86.14,13.02,-0.06,-0.82,52.41
286072,105,1583,87.56,13.02,-0.06,-0.83,52.42
286343,105,1583,88.46,13.02,-0.07,-0.93,52.42
286614,105,1583,96.68,13.02,-0.08,-1.02,52.42
286884,105,1583,88.36,13.02,-0.11,-1.39,52.42
287155,105,1583,89.69,13.02,-0.04,-0.47,52.42
287425,105,1583,88.00,13.02,-0.08,-1.00,52.42
287696,105,1583,88.56,13.02,-0.10,-1.27,52.40
287967,105,1583,88.79,13.02,-0.06,-0.75,52.40
288237,105,1583,88.91,13.02,-0.06,-0.76,52.40
288508,105,1583,88.85,13.02,-0.02,-0.29,52.41
288779,105,1583,90.75,13.03,-0.03,-0.45,52.41
289049,105,1583,87.73,13.03,-0.06,-0.78,52.41
289320,105,1583,86.64,13.03,-0.08,-0.98,52.41
289591,105,1583,86.51,13.02,-0.01,-0.10,52.42
289861,105,1583,88.69,13.02,-0.01,-0.18,52.36
290132,105,1583,89.43,13.02,0.01,0.14,52.37
290403,105,1583,89.47,13.02,0.05,0.71,52.38
290674,105,1583,86.22,13.02,0.04,0.55,52.38
290945,105,1583,89.10,13.02,0.01,0.12,52.39
291215,105,1583,98.14,13.02,0.03,0.40,52.35
291485,105,1583,88.69,13.02,0.01,0.18,52.37
291757,105,1583,87.18,13.02,0.02,0.27,52.39
292027,105,1583,87.14,13.02,-0.00,-0.04,52.40
292298,105,1583,87.33,13.02,0.03,0.45,52.40
292569,105,1583,87.07,13.02,0.08,1.00,52.40
292839,105,1583,88.34,13.02,0.05,0.71,52.42
293109,105,1583,88.85,13.02,0.05,0.65,52.42
293381,105,1583,88.97,13.02,0.08,0.98,52.44
293651,105,1583,88.46,13.02,0.04,0.50,52.45
293921,105,1583,87.86,13.02,0.07,0.95,52.45
294193,105,1583,89.64,13.02,0.05,0.67,52.45
294463,105,1583,87.99,13.02,0.02,0.32,52.45
294733,105,1583,87.61,13.02,0.03,0.39,52.46
295005,105,1583,88.74,13.02,0.05,0.65,52.46
295275,105,1583,89.73,13.02,0.02,0.31,52.45
295546,105,1583,121.82,12.69,1.98,25.08,52.45
295817,105,1583,87.50,12.72,1.76,22.36,52.46
296087,105,1583,91.13,12.75,1.60,20.37,52.46
296358,105,1583,90.08,12.78,1.42,18.19,52.43
296629,105,1583,88.91,12.80,1.26,16.13,52.44
296899,105,1583,89.36,12.82,1.13,14.45,52.46
297170,105,1583,90.22,12.84,1.01,13.04,52.47
297441,105,1583,89.37,12.86,0.88,11.28,52.48
297711,105,1583,90.31,12.88,0.83,10.75,52.49
297982,105,1583,91.22,12.90,0.81,10.46,52.50
298253,105,1583,90.55,12.91,0.76,9.81,52.49
298523,105,1583,91.20,12.92,0.68,8.75,52.50
298795,105,1583,92.39,12.93,0.61,7.89,52.50
299065,105,1583,90.33,12.94,0.53,6.83,52.51
299335,105,1583,91.19,12.95,0.49,6.35,52.46
299607,105,1583,91.73,12.95,0.43,5.53,52.46
299877,105,1583,101.89,12.96,0.43,5.57,52.46
300147,105,1583,90.87,12.97,0.37,4.73,52.47
300419,105,1583,90.10,12.97,0.31,4.08,52.46
300689,105,1583,90.38,12.98,0.26,3.39,52.46
300959,105,1583,89.89,12.98,0.22,2.87,52.46
301231,105,1583,90.02,12.99,0.20,2.59,52.47
301501,105,1583,88.73,12.99,0.17,2.15,52.48
301771,105,1583,89.01,12.99,0.15,1.95,52.49
302043,105,1583,90.94,13.00,0.11,1.47,52.50
302313,105,1583,90.59,13.00,0.15,1.91,52.50
302583,105,1583,91.40,13.00,0.10,1.25,52.51
302855,105,1583,90.34,13.01,0.09,1.13,52.52
303125,105,1583,91.44,13.01,0.07,0.93,52.51
303395,105,1583,92.10,13.01,0.04,0.56,52.53
303667,105,1583,93.16,13.01,0.02,0.22,52.53
303937,105,1583,90.34,13.01,0.01,0.11,52.52
304207,105,1583,105.60,12.99,0.06,0.78,52.53
304479,105,1583,90.14,13.00,0.05,0.71,52.53
304749,105,1583,92.13,13.00,0.09,1.13,52.54
305019,105,1583,90.67,13.00,0.06,0.74,52.53
